repo,login,country,city,lat,lon,contributions,raw_location
jupyter/notebook,Carreau,France,Paris,48.8566,2.3522,1334,France
jupyter/notebook,jtpio,,,,,1174,Europe / Remote
jupyter/notebook,ellisonbg,,,,,981,
jupyter/notebook,ivanov,,,,,330,
jupyter/notebook,fperez,,,,,254,"Berkeley, CA"
jupyter/notebook,gnestor,,,,,224,"Santa Barbara, CA"
jupyter/notebook,jasongrout,,,,,165,"Phoenix, AZ"
jupyter/notebook,blink1073,,,,,158,
jupyter/notebook,willingc,,,,,156,San Diego
jupyter/notebook,kevin-bates,,,,,148,"Sebastopol, CA"
jupyter/notebook,rgbkrk,,,,,145,"Santa Cruz, CA"
jupyter/notebook,jhamrick,,,,,115,
jupyter/notebook,Zsailer,,,,,109,"San Luis Obispo, CA"
jupyter/notebook,SylvainCorlay,France,Paris,48.8566,2.3522,102,Paris
jupyter/notebook,captainsafia,,,,,78,
jupyter/notebook,mpacer,,,,,77,
jupyter/notebook,github-actions[bot],,,,,71,
jupyterlab/jupyterlab,blink1073,,,,,7234,
jupyterlab/jupyterlab,afshin,United Kingdom,London,51.5072,-0.1276,3736,London
jupyterlab/jupyterlab,jasongrout,,,,,2993,"Phoenix, AZ"
jupyterlab/jupyterlab,jtpio,,,,,1298,Europe / Remote
jupyterlab/jupyterlab,ian-r-rose,,,,,1260,"Los Angeles, CA"
jupyterlab/jupyterlab,ellisonbg,,,,,770,
jupyterlab/jupyterlab,telamonian,United States,New York,40.7128,-74.006,583,"New York, NY"
jupyterlab/jupyterlab,saulshanabrook,,,,,562,"Seattle, WA"
jupyterlab/jupyterlab,fcollonval,France,Paris,48.8566,2.3522,549,France
jupyterlab/jupyterlab,krassowski,United Kingdom,London,51.5072,-0.1276,536,"Oxford, UK"
jupyterlab/jupyterlab,echarles,,,,,403,"In the cloud, under the sun."
jupyterlab/jupyterlab,KsavinN,,,,,270,
jupyterlab/jupyterlab,dependabot[bot],,,,,267,
jupyterlab/jupyterlab,vidartf,United Kingdom,London,51.5072,-0.1276,255,"London, UK"
jupyterlab/jupyterlab,cameronoelsen,,,,,195,"San Luis Obispo, CA"
jupyterlab/jupyterlab,gnestor,,,,,170,"Santa Barbara, CA"
jupyterlab/jupyterlab,zuoyuanh,,,,,160,
jupyterlab/jupyterlab,dwillmer,,,,,132,
jupyterlab/jupyterlab,kgryte,United States,San Francisco,37.7749,-122.4194,132,San Francisco
jupyterlab/jupyterlab,sccolbert,,,,,127,
vercel/next.js,ijjk,United States,San Francisco,37.7749,-122.4194,3296,"San Francisco, CA"
vercel/next.js,timneutkens,Netherlands,Amsterdam,52.3676,4.9041,2784,The Netherlands
vercel/next.js,sokra,Germany,Berlin,52.52,13.405,2483,Germany
vercel/next.js,vercel-release-bot,,,,,1931,
vercel/next.js,huozhi,,,,,1345,</>
vercel/next.js,Timer,,,,,1239,"Medina, Ohio"
vercel/next.js,kdy1,,,,,736,South korea
vercel/next.js,eps1lon,Germany,Berlin,52.52,13.405,733,"Berlin, Germany"
vercel/next.js,ztanner,,,,,706,"Los Angeles, CA"
vercel/next.js,shuding,,,,,676,
vercel/next.js,mischnic,Germany,Berlin,52.52,13.405,660,Germany
vercel/next.js,nextjs-bot,,,,,597,
vercel/next.js,styfle,,,,,558,::1
vercel/next.js,bgw,,,,,535,"San Carlos, CA"
vercel/next.js,wbinnssmith,,,,,531,"Bay Area, CA"
vercel/next.js,devjiwonchoi,,,,,492,
vercel/next.js,unstubbable,Germany,Berlin,52.52,13.405,459,Germany
vercel/next.js,arunoda,,,,,397,"Colombo, Sri Lanka"
vercel/next.js,kwonoj,,,,,390,
vercel/next.js,ForsakenHarmony,Germany,Berlin,52.52,13.405,357,"Berlin, Germany"
vuejs/core,yyx990803,,,,,3576,Singapore
vuejs/core,dependabot-preview[bot],,,,,528,
vuejs/core,renovate[bot],,,,,445,
vuejs/core,edison1105,,,,,320,
vuejs/core,sxzz,Japan,Tokyo,35.6762,139.6503,110,Tokyo
vuejs/core,HcySunYang,China,Beijing,39.9042,116.4074,91,"Beijing, China"
vuejs/core,pikax,United Kingdom,London,51.5072,-0.1276,83,London
vuejs/core,underfin,,,,,81,
vuejs/core,dependabot[bot],,,,,77,
vuejs/core,jh-leong,,,,,58,undefined
vuejs/core,Alfred-Skyblue,China,Beijing,39.9042,116.4074,55,"China,HangZhou"
vuejs/core,cexbrayat,,,,,48,
vuejs/core,LinusBorg,Germany,Berlin,52.52,13.405,45,"Mannheim, Germany"
vuejs/core,skirtles-code,,,,,44,
vuejs/core,dsseng,,,,,34,Austria
vuejs/core,baiwusanyu-c,,,,,32,Chengdu
vuejs/core,haoqunjiang,,,,,31,
vuejs/core,linzhe141,,,,,29,成都
vuejs/core,KazariEX,,,,,29,"126ºE, 31ºN"
vuejs/core,posva,Germany,Berlin,52.52,13.405,24,Berlin
sveltejs/svelte,Rich-Harris,,,,,5228,NYC
sveltejs/svelte,Conduitry,,,,,805,"Wakefield, RI, US"
sveltejs/svelte,dummdidumm,Germany,Berlin,52.52,13.405,759,Germany
sveltejs/svelte,github-actions[bot],,,,,617,
sveltejs/svelte,trueadm,United Kingdom,London,51.5072,-0.1276,497,"London, United Kingdom"
sveltejs/svelte,tanhauhau,,,,,324,Singapore
sveltejs/svelte,benmccann,,,,,246,California
sveltejs/svelte,paoloricciuti,,,,,246,Campobasso 
sveltejs/svelte,PuruVJ,,,,,118,Jaipur
sveltejs/svelte,baseballyama,Japan,Tokyo,35.6762,139.6503,72,Tokyo
sveltejs/svelte,gtm-nayan,,,,,62,
sveltejs/svelte,Ocean-OS,,,,,49,Earth
sveltejs/svelte,dependabot[bot],,,,,47,
sveltejs/svelte,7nik,,,,,39,
sveltejs/svelte,elliott-with-the-longest-name-on-github,,,,,33,"Denver, CO"
sveltejs/svelte,Swatinem,,,,,33,"Vienna, Austria"
sveltejs/svelte,jacwright,United States,San Francisco,37.7749,-122.4194,30,"Utah, United States"
sveltejs/svelte,mrkishi,,,,,30,
sveltejs/svelte,lukeed,United States,San Francisco,37.7749,-122.4194,30,"San Francisco, CA"
sveltejs/svelte,DreaminDani,,,,,29,Denver
angular/angular,gkalpak,,,,,1928,"Athens, Greece"
angular/angular,petebacondarwin,United Kingdom,London,51.5072,-0.1276,1771,"London, UK"
angular/angular,devversion,,,,,1488,
angular/angular,crisbeto,,,,,1423,Copenhagen
angular/angular,angular-robot,,,,,1357,
angular/angular,atscott,,,,,1301,Portland
angular/angular,JeanMeche,France,Paris,48.8566,2.3522,1201,Grenoble - France
angular/angular,josephperrott,,,,,1085,
angular/angular,alxhub,United States,San Francisco,37.7749,-122.4194,1078,"San Francisco, CA"
angular/angular,alan-agius4,,,,,1021,Switzerland
angular/angular,AndrewKushnir,,,,,972,"Sunnyvale, CA"
angular/angular,IgorMinar,,,,,964,"SF Bay Area, CA"
angular/angular,vsavkin,Canada,Toronto,43.6532,-79.3832,952,Toronto
angular/angular,vicb,France,Paris,48.8566,2.3522,916,"Grenoble, France"
angular/angular,pkozlowski-opensource,,,,,857,The internet
angular/angular,tbosch,,,,,789,Santa Clara / California / US
angular/angular,mhevery,,,,,752,
angular/angular,alexeagle,,,,,562,California
angular/angular,kara,United States,San Francisco,37.7749,-122.4194,536,"San Francisco, CA"
angular/angular,renovate-bot,,,,,535,
ant-design/ant-design,afc163,China,Beijing,39.9042,116.4074,10741,"Hangzhou, China"
ant-design/ant-design,zombieJ,China,Shanghai,31.2304,121.4737,2784,"Shanghai, China"
ant-design/ant-design,li-jia-nan,China,Beijing,39.9042,116.4074,1353,"Hangzhou, China"
ant-design/ant-design,benjycui,China,Beijing,39.9042,116.4074,1116,China
ant-design/ant-design,MadCcc,China,Shanghai,31.2304,121.4737,993,Shanghai
ant-design/ant-design,github-actions[bot],,,,,885,
ant-design/ant-design,yesmeck,Australia,Sydney,-33.8688,151.2093,789,"Adelaide, Australia"
ant-design/ant-design,thinkasany,,,,,611,HangZhou
ant-design/ant-design,xrkffgg,China,Beijing,39.9042,116.4074,573,"Hangzhou, China"
ant-design/ant-design,ycjcl868,China,Beijing,39.9042,116.4074,503,"Hangzhou, China"
ant-design/ant-design,dependabot[bot],,,,,439,
ant-design/ant-design,yiminghe,China,Shanghai,31.2304,121.4737,385,"China, Shanghai"
ant-design/ant-design,chenshuai2144,,,,,322,浙江杭州
ant-design/ant-design,jljsj33,,,,,277,hangzhou
ant-design/ant-design,kiner-tang,China,Beijing,39.9042,116.4074,268,China
ant-design/ant-design,renovate[bot],,,,,249,
ant-design/ant-design,yoyo837,China,Beijing,39.9042,116.4074,216,"Shenzhen, China"
ant-design/ant-design,ddcat1115,,,,,204,
ant-design/ant-design,Wxh16144,China,Beijing,39.9042,116.4074,202,"Chengdu, China"
ant-design/ant-design,hengkx,China,Beijing,39.9042,116.4074,199,China
supabase/supabase,joshenlim,,,,,4669,Singapore
supabase/supabase,kiwicopple,,,,,3419,
supabase/supabase,MildTomato,,,,,2941,Earth
supabase/supabase,saltcod,,,,,2500,Newfoundland
supabase/supabase,alaister,,,,,1264,Singapore
supabase/supabase,fsansalvadore,,,,,1200,Italy
supabase/supabase,gregnr,,,,,899,
supabase/supabase,Ziinc,,,,,894,
supabase/supabase,Isaiah-Hamilton,,,,,831,your mom's house
supabase/supabase,charislam,,,,,687,
supabase/supabase,kevcodez,,,,,670,SIngapore
supabase/supabase,ivasilov,,,,,658,"Skopje, Macedonia"
supabase/supabase,inian,,,,,641,Singapore
supabase/supabase,awalias,,,,,639,Singapore
supabase/supabase,dshukertjr,Japan,Tokyo,35.6762,139.6503,608,Tokyo
supabase/supabase,jordienr,,,,,410,"Palma, Illes Balears, Spain"
supabase/supabase,sweatybridge,,,,,321,Singapore
supabase/supabase,phamhieu,,,,,309,
supabase/supabase,Hallidayo,United Kingdom,London,51.5072,-0.1276,294,United Kingdom
supabase/supabase,kangmingtay,,,,,283,Singapore
prisma/prisma,timsuchanek,United States,San Francisco,37.7749,-122.4194,2508,San Francisco
prisma/prisma,prisma-bot,,,,,2119,
prisma/prisma,Jolg42,Germany,Berlin,52.52,13.405,1704,"Berlin, localhost"
prisma/prisma,renovate[bot],,,,,1341,
prisma/prisma,nikolasburk,Germany,Berlin,52.52,13.405,853,Berlin
prisma/prisma,millsp,France,Paris,48.8566,2.3522,507,France
prisma/prisma,aqrln,Germany,Berlin,52.52,13.405,450,"Berlin, Germany"
prisma/prisma,renovate-bot,,,,,310,
prisma/prisma,SevInf,Germany,Berlin,52.52,13.405,277,Berlin
prisma/prisma,jkomyno,,,,,273,"Tbilisi, Georgia"
prisma/prisma,jacek-prisma,,,,,183,
prisma/prisma,janpio,Germany,Berlin,52.52,13.405,165,"Berlin, Germany"
prisma/prisma,FGoessler,Germany,Berlin,52.52,13.405,89,Berlin
prisma/prisma,dependabot[bot],,,,,72,
prisma/prisma,matthewmueller,,,,,68,
prisma/prisma,danstarns,,,,,57,Earth
prisma/prisma,miguelff,,,,,45,"Getxo, Basque Country, Spain"
prisma/prisma,pantharshit00,,,,,41,
prisma/prisma,dulmandakh,,,,,27,"Ulaanbaatar, Mongolia"
prisma/prisma,igalklebanov,,,,,27,"Tel Aviv, Israel"
typeorm/typeorm,pleerock,,,,,863,Anywhere
typeorm/typeorm,AlexMesser,,,,,449,
typeorm/typeorm,pkuczynski,Germany,Berlin,52.52,13.405,193,"Berlin, Germany"
typeorm/typeorm,imnotjames,,,,,190,
typeorm/typeorm,daniel-lang,,,,,110,Austria
typeorm/typeorm,rustamwin,,,,,95,"Tashkent, Uzbekistan"
typeorm/typeorm,alumni,Germany,Berlin,52.52,13.405,75,Germany
typeorm/typeorm,iz-iznogood,,,,,65,
typeorm/typeorm,Kononnable,,,,,52,
typeorm/typeorm,abingoal,,,,,45,hangzhou
typeorm/typeorm,naorpeled,,,,,39,Israel
typeorm/typeorm,dependabot[bot],,,,,33,
typeorm/typeorm,Cprakhar,India,Bangalore,12.9716,77.5946,29,"Gurugram, Haryana, India"
typeorm/typeorm,michaelbromley,,,,,28,"Vienna, Austria"
typeorm/typeorm,matt-neal,India,Bangalore,12.9716,77.5946,27,"Indianapolis, IN"
typeorm/typeorm,YehezkielSaputra,,,,,26,Singapore
typeorm/typeorm,Szbuli,,,,,23,
typeorm/typeorm,OSA413,,,,,22,Russia
typeorm/typeorm,gioboa,,,,,22,Italy
typeorm/typeorm,mguida22,United States,San Francisco,37.7749,-122.4194,21,"Montana, USA"
hasura/graphql-engine,danieljharvey,United Kingdom,London,51.5072,-0.1276,856,London
hasura/graphql-engine,rakeshkky,India,Bangalore,12.9716,77.5946,423,India
hasura/graphql-engine,rikinsk,India,Bangalore,12.9716,77.5946,388,Bangalore
hasura/graphql-engine,dependabot[bot],,,,,365,
hasura/graphql-engine,SamirTalwar,,,,,318,"Zürich, Switzerland"
hasura/graphql-engine,robertjdominguez,United States,San Francisco,37.7749,-122.4194,278,"San Francisco, California"
hasura/graphql-engine,hasura-bot,,,,,276,
hasura/graphql-engine,daniel-chambers,Australia,Sydney,-33.8688,151.2093,255,"Melbourne, Australia"
hasura/graphql-engine,jberryman,,,,,254,"Richmond, VA"
hasura/graphql-engine,vijayprasanna13,India,Bangalore,12.9716,77.5946,205,"Bangalore, India"
hasura/graphql-engine,shahidhk,India,Bangalore,12.9716,77.5946,201,Bangalore
hasura/graphql-engine,codingkarthik,,,,,200,
hasura/graphql-engine,Varun-Choudhary,,,,,182,Jaipur
hasura/graphql-engine,paritosh-08,,,,,178,
hasura/graphql-engine,ecthiender,India,Bangalore,12.9716,77.5946,175,"Bangalore, India"
hasura/graphql-engine,plcplc,,,,,167,"Copenhagen, Denmark"
hasura/graphql-engine,soupi,,,,,152,
hasura/graphql-engine,scriptnull,India,Bangalore,12.9716,77.5946,151,India
hasura/graphql-engine,tirumaraiselvan,India,Bangalore,12.9716,77.5946,143,"Bangalore, IN"
hasura/graphql-engine,praveenweb,India,Bangalore,12.9716,77.5946,135,Bangalore
appwrite/appwrite,eldadfux,,,,,5528,Serververse 
appwrite/appwrite,abnegate,,,,,4283,"Tauranga, New Zealand"
appwrite/appwrite,Meldiron,,,,,3285,Czech Republic - Prague
appwrite/appwrite,christyjacob4,,,,,3105,Abu Dhabi
appwrite/appwrite,lohanidamodar,,,,,2946,"Kathmandu, Nepal"
appwrite/appwrite,TorstenDittmann,,,,,2886,
appwrite/appwrite,shimonewman,,,,,1473,Tel-aviv
appwrite/appwrite,ChiragAgg5k,India,Bangalore,12.9716,77.5946,1398,"Noida , Uttar Pradesh , India"
appwrite/appwrite,fogelito,,,,,961,Raanana Israel
appwrite/appwrite,PineappleIOnic,,,,,892,
appwrite/appwrite,loks0n,United Kingdom,London,51.5072,-0.1276,883,London
appwrite/appwrite,ArnabChatterjee20k,India,Bangalore,12.9716,77.5946,839,"Durgapur,West Bengal,India"
appwrite/appwrite,vermakhushboo,India,Bangalore,12.9716,77.5946,835,India
appwrite/appwrite,ItzNotABug,India,Bangalore,12.9716,77.5946,780,India
appwrite/appwrite,stnguyen90,,,,,763,"California, US"
appwrite/appwrite,kodumbeats,Canada,Toronto,43.6532,-79.3832,489,"Toronto, ON"
appwrite/appwrite,byawitz,United States,San Francisco,37.7749,-122.4194,264,USA
appwrite/appwrite,fanatic75,,,,,244,
appwrite/appwrite,premtsd-code,,,,,219,
appwrite/appwrite,hmacr,India,Bangalore,12.9716,77.5946,157,India
pingcap/tidb,hawkingrei,China,Shanghai,31.2304,121.4737,1526,"Shanghai,China"
pingcap/tidb,tiancaiamao,,,,,1205,
pingcap/tidb,coocood,China,Beijing,39.9042,116.4074,1080,"Beijing, China"
pingcap/tidb,zimulala,China,Beijing,39.9042,116.4074,1008,HangZhou China
pingcap/tidb,qw4990,,,,,933,Chengdu
pingcap/tidb,shenli,United States,San Francisco,37.7749,-122.4194,809,San Francisco Bay Area
pingcap/tidb,tangenta,China,Beijing,39.9042,116.4074,671,"Guangzhou, China"
pingcap/tidb,crazycs520,,,,,629,
pingcap/tidb,siddontang,,,,,587,SunnyVale
pingcap/tidb,D3Hunter,,,,,571,
pingcap/tidb,hanfei1991,Netherlands,Amsterdam,52.3676,4.9041,565,Amsterdam
pingcap/tidb,AilinKid,China,Beijing,39.9042,116.4074,529,"Hangzhou, China"
pingcap/tidb,lcwangchao,China,Beijing,39.9042,116.4074,490,Beijing
pingcap/tidb,wjhuang2016,China,Beijing,39.9042,116.4074,474,BeiJing
pingcap/tidb,disksing,China,Beijing,39.9042,116.4074,450,Beijing
pingcap/tidb,XuHuaiyu,,,,,445,
pingcap/tidb,winoros,,,,,444,
pingcap/tidb,lance6716,China,Beijing,39.9042,116.4074,383,"Beijing, China"
pingcap/tidb,ngaut,,,,,372,"Sunnyvale, CA "
pingcap/tidb,jackysp,,,,,372,
alibaba/nacos,KomachiSion,,,,,946,
alibaba/nacos,nkorange,,,,,671,Singapore
alibaba/nacos,chuntaojun,,,,,336,shenzheng
alibaba/nacos,loadchange,,,,,152,
alibaba/nacos,shiyiyue1102,China,Beijing,39.9042,116.4074,134,Hanzhou China
alibaba/nacos,yanlinly,,,,,128,hangzhou
alibaba/nacos,xuechaos,,,,,115,
alibaba/nacos,jameslcj,China,Beijing,39.9042,116.4074,111,zhejiang china
alibaba/nacos,li-xiao-shuang,China,Beijing,39.9042,116.4074,110,"Hangzhou, China"
alibaba/nacos,KeRan213539,,,,,98,Kunming
alibaba/nacos,hxy1991,,,,,97,
alibaba/nacos,brotherlu-xcq,China,Beijing,39.9042,116.4074,92,"Chengdu,China"
alibaba/nacos,horizonzy,China,Beijing,39.9042,116.4074,87,"Chengdu, China"
alibaba/nacos,Sunrisea,,,,,84,
alibaba/nacos,Daydreamer-ia,,,,,76,GuangZhou
alibaba/nacos,Maijh97,,,,,65,Guangzhou
alibaba/nacos,onewe,,,,,64,
alibaba/nacos,shalk,China,Beijing,39.9042,116.4074,63,Beijing
alibaba/nacos,cxhello,China,Beijing,39.9042,116.4074,62,China
alibaba/nacos,MajorHe1,,,,,61,
alibaba/spring-cloud-alibaba,fangjian0423,China,Beijing,39.9042,116.4074,469,"Hangzhou, China"
alibaba/spring-cloud-alibaba,mercyblitz,China,Beijing,39.9042,116.4074,283,"Hangzhou, China"
alibaba/spring-cloud-alibaba,flystar32,,,,,247,
alibaba/spring-cloud-alibaba,steverao,China,Beijing,39.9042,116.4074,146,"Hangzhou, China"
alibaba/spring-cloud-alibaba,yuhuangbin,,,,,142,
alibaba/spring-cloud-alibaba,DanielLiu1123,China,Beijing,39.9042,116.4074,130,"Shenzhen, China"
alibaba/spring-cloud-alibaba,theonefx,China,Beijing,39.9042,116.4074,108,"Hangzhou, China"
alibaba/spring-cloud-alibaba,ruansheng8,China,Beijing,39.9042,116.4074,89,"Xiamen, China"
alibaba/spring-cloud-alibaba,pbting,,,,,79,
alibaba/spring-cloud-alibaba,xiaolongzuo,China,Beijing,39.9042,116.4074,78,Bei Jing in China
alibaba/spring-cloud-alibaba,yuluo-yx,China,Beijing,39.9042,116.4074,61,Zhengzhou China
alibaba/spring-cloud-alibaba,zkzlx,China,Shanghai,31.2304,121.4737,56,shanghai
alibaba/spring-cloud-alibaba,Sorieee,,,,,40,重庆
alibaba/spring-cloud-alibaba,zhendong590,China,Beijing,39.9042,116.4074,29,china zhejiang hangzhou
alibaba/spring-cloud-alibaba,kaori-seasons,China,Beijing,39.9042,116.4074,28,China Xiamen
alibaba/spring-cloud-alibaba,mostcool,,,,,22,HuBei.WuHan
alibaba/spring-cloud-alibaba,slievrly,China,Beijing,39.9042,116.4074,21,"Beijing, China"
alibaba/spring-cloud-alibaba,xuxiaowei-com-cn,,,,,20,山东省青岛市李沧区
alibaba/spring-cloud-alibaba,chickenlj,China,Beijing,39.9042,116.4074,14,"Hangzhou, China"
alibaba/spring-cloud-alibaba,li-xiao-shuang,China,Beijing,39.9042,116.4074,14,"Hangzhou, China"
apache/echarts,pissang,China,Shanghai,31.2304,121.4737,3166,"Shanghai, China"
apache/echarts,100pah,,,,,2474,
apache/echarts,Ovilia,China,Shanghai,31.2304,121.4737,1255,"Shanghai, China"
apache/echarts,kener,China,Beijing,39.9042,116.4074,1137,china
apache/echarts,plainheart,China,Beijing,39.9042,116.4074,633,"Zhengzhou, China"
apache/echarts,deqingli,,,,,234,
apache/echarts,susiwen8,,,,,219,Hangzhou
apache/echarts,yufeng04,China,Shanghai,31.2304,121.4737,45,shanghai
apache/echarts,loutongbing,,,,,44,
apache/echarts,jiawulin001,China,Beijing,39.9042,116.4074,40,"Shenzhen, China"
apache/echarts,erik168,China,Beijing,39.9042,116.4074,31,Beijing
apache/echarts,xhong0,,,,,29,
apache/echarts,Lruler,,,,,28,Wuhan CCNU
apache/echarts,tyn1998,China,Shanghai,31.2304,121.4737,27,"Shanghai, Hangzhou"
apache/echarts,dependabot[bot],,,,,27,
apache/echarts,wind108369,,,,,24,
apache/echarts,wf123537200,China,Beijing,39.9042,116.4074,22,Shenzhen China
apache/echarts,dexter-cuijian,,,,,22,
apache/echarts,ssthouse,China,Shanghai,31.2304,121.4737,22,ShangHai
apache/echarts,Justin-ZS,China,Beijing,39.9042,116.4074,21,"HangZhou, China"
baidu/amis,2betop,China,Beijing,39.9042,116.4074,6026,beijing
baidu/amis,RickCole21,China,Beijing,39.9042,116.4074,1088,beijing
baidu/amis,hsm-lv,,,,,1045,
baidu/amis,wibetter,,,,,641,北京市
baidu/amis,qkiroc,,,,,484,
baidu/amis,lurunze1226,China,Beijing,39.9042,116.4074,480,Beijing
baidu/amis,allenve,China,Beijing,39.9042,116.4074,324,"Beijing, China"
baidu/amis,catchonme,,,,,297,
baidu/amis,igrowp,,,,,190,
baidu/amis,sqzhou,,,,,145,
baidu/amis,tooeast,China,Beijing,39.9042,116.4074,114,Beijing
baidu/amis,zhangtao07,,,,,105,
baidu/amis,meerkat-morecats,,,,,81,xian
baidu/amis,wanglinfang2014,,,,,75,
baidu/amis,hzh11012,,,,,69,
baidu/amis,simdd,,,,,64,XiAn.CN
baidu/amis,F-jianchao,,,,,64,
baidu/amis,yangwei9012,,,,,63,
baidu/amis,pianruijie,,,,,55,
baidu/amis,pcdqc,China,Beijing,39.9042,116.4074,53,Beijing.CHN
Tencent/ncnn,nihui,China,Shanghai,31.2304,121.4737,2640,Shanghai
Tencent/ncnn,dependabot[bot],,,,,94,
Tencent/ncnn,zchrissirhcz,China,Beijing,39.9042,116.4074,71,"HangZhou, China"
Tencent/ncnn,BUG1989,China,Beijing,39.9042,116.4074,42,"Shenzhen,Guangdong,China"
Tencent/ncnn,tpoisonooo,China,Shanghai,31.2304,121.4737,37,Shanghai
Tencent/ncnn,proydakov,,,,,33,
Tencent/ncnn,zhiliu6,,,,,30,
Tencent/ncnn,ncnnnnn,,,,,28,
Tencent/ncnn,caishanli,,,,,25,
Tencent/ncnn,futz12,China,Beijing,39.9042,116.4074,24,SHANDONG CHINA
Tencent/ncnn,whyb,,,,,16,Chengdu
Tencent/ncnn,kalcohol,,,,,16,
Tencent/ncnn,Timen,,,,,16,Denmark
Tencent/ncnn,MouriNaruto,,,,,15,
Tencent/ncnn,cmdbug,,,,,13,
Tencent/ncnn,Yoh-Z,,,,,13,
Tencent/ncnn,thelastlin,,,,,11,
Tencent/ncnn,JeremyRand,,,,,9,
Tencent/ncnn,nullptr-leo,,,,,9,
Tencent/ncnn,ihb2032,,,,,9,
misskey-dev/misskey,syuilo,Japan,Tokyo,35.6762,139.6503,20698,"Japan, Kanagawa"
misskey-dev/misskey,greenkeeper[bot],,,,,857,
misskey-dev/misskey,tamaina,Japan,Tokyo,35.6762,139.6503,751,Japan
misskey-dev/misskey,kakkokari-gtyih,Japan,Tokyo,35.6762,139.6503,723,"Osaka, Japan"
misskey-dev/misskey,acid-chicken,Japan,Tokyo,35.6762,139.6503,681,"Nara, Japan"
misskey-dev/misskey,mei23,,,,,666,
misskey-dev/misskey,AyaMorisawa,Japan,Tokyo,35.6762,139.6503,620,Japan
misskey-dev/misskey,github-actions[bot],,,,,371,
misskey-dev/misskey,dependabot[bot],,,,,238,
misskey-dev/misskey,dependabot-preview[bot],,,,,210,
misskey-dev/misskey,anatawa12,Japan,Tokyo,35.6762,139.6503,163,Yokohama/Japan
misskey-dev/misskey,renovate[bot],,,,,153,
misskey-dev/misskey,samunohito,,,,,139,
misskey-dev/misskey,zyoshoka,Japan,Tokyo,35.6762,139.6503,127,"Nara, Japan"
misskey-dev/misskey,Johann150,Germany,Berlin,52.52,13.405,126,Germany
misskey-dev/misskey,saschanaz,Germany,Berlin,52.52,13.405,105,"Berlin, Germany"
misskey-dev/misskey,u1-liquid,,,,,76,
