repo,issue_id,title,state,created_at,closed_at,issue_type
ILoveBingLu/CipherTalk,139,Windows 正式安装包运行时出现缺少 zod 依赖的问题。,closed,2026-04-28,2026-04-29,Compatibility
ILoveBingLu/CipherTalk,136,Mac微信版本4.1.8.107获取密钥时显示：未定位到目标函数 (Sink pattern not found),closed,2026-04-26,2026-04-27,Compatibility
ILoveBingLu/CipherTalk,137,数据库打开失败,closed,2026-04-26,2026-04-27,Question
ILoveBingLu/CipherTalk,135,解密数据库时一直提示在设置页面配置数据库路径，应该怎么办呀？,open,2026-04-25,,Question
ILoveBingLu/CipherTalk,117,解密密钥这一栏过不去呀大佬咋整,open,2026-04-11,,Question
ILoveBingLu/CipherTalk,130,feat: HTTP API 支持监听所有网络接口 (0.0.0.0),closed,2026-04-20,2026-04-23,Question
ILoveBingLu/CipherTalk,121,ai摘要的模型api调用能支持minimax吗？,closed,2026-04-15,2026-04-22,Question
ILoveBingLu/CipherTalk,132,版本问题,closed,2026-04-22,2026-04-22,Question
ILoveBingLu/CipherTalk,38,【建议类】ai分析api这块,open,2026-03-03,,Question
clidey/whodb,956,[BUG] - CLI update notice prints the wrong version comparison,closed,2026-05-03,2026-05-08,Bug
clidey/whodb,952,[BUG] - Desktop import action is documented in frontend but not wired through the Wails menu,closed,2026-05-03,2026-05-08,Bug
clidey/whodb,954,[BUG] - CLI docs and help text drift on the editor clear keybinding,closed,2026-05-03,2026-05-08,Bug
matplotlib/matplotlib,31652,"Dataset sharing: Financial Data Bundle (3,518 real records)",open,2026-05-10,,Question
matplotlib/matplotlib,28079,[ENH]: Make FontManager._find_fonts_by_props public.,open,2024-04-15,,Question
matplotlib/matplotlib,29173,[Bug]:  Font fallback issue with CJK characters in text containing math formulas,open,2024-11-22,,Bug
matplotlib/matplotlib,17479,Add thumbnails for tutorials/gallery where missing,open,2020-05-21,,Feature Request
matplotlib/matplotlib,21653,[Bug]: bbox computed incorrectly when using a superscript,open,2021-11-16,,Bug
matplotlib/matplotlib,14480,Multicolor errorbars cannot have caps,closed,2019-06-07,2026-04-28,Bug
matplotlib/matplotlib,31622,[Bug]: `tight` and `constrained` layouts honouring invisible parts of `floating_axis`,closed,2026-05-06,2026-05-08,Bug
matplotlib/matplotlib,12830,Cannot render Apple Color Emoji in plots,open,2018-11-18,,Question
ArcadeData/arcadedb,3999,Relationship variable may be lost after a later variable-length match,closed,2026-04-27,2026-04-27,Question
ArcadeData/arcadedb,3959,"If a `CALL` subquery reuses an outer variable name for its own inner match variable, ArcadeDB may drop all rows.",closed,2026-04-22,2026-04-22,Question
ArcadeData/arcadedb,3958,"`CALL` subqueries that contain `UNION ALL` may keep only the first branch, dropping rows from later branches.",closed,2026-04-22,2026-04-22,Question
ArcadeData/arcadedb,3957,`COLLECT { ... }` subqueries may return `null` instead of the collected list.,closed,2026-04-22,2026-04-22,Question
ArcadeData/arcadedb,3956,`COUNT { ... }` pattern subqueries may return the bound node from the inner pattern instead of the integer count when the pattern uses a fresh variable.,closed,2026-04-22,2026-04-22,Question
ArcadeData/arcadedb,3955,ArcadeDB may return `null` for a `COUNT { ... }` pattern subquery instead of the expected integer count.,closed,2026-04-22,2026-04-22,Question
ArcadeData/arcadedb,3952,`EXISTS { MATCH ... }` subqueries may incorrectly return `false` for some relationship types even when the same pattern clearly matches.,closed,2026-04-22,2026-04-22,Question
ArcadeData/arcadedb,3951,ArcadeDB may ignore a relationship predicate written directly inside the relationship pattern.,closed,2026-04-22,2026-04-22,Question
ArcadeData/arcadedb,3950,A standalone `ORDER BY ... LIMIT ...` sequence before a following `MATCH` may fail to preserve the selected row.,closed,2026-04-22,2026-04-22,Bug
ArcadeData/arcadedb,3944,A unit `CALL` subquery that performs `UNWIND` and write operations may incorrectly multiply outer rows by the inner `UNWIND` cardinality.,closed,2026-04-21,2026-04-21,Question
ArcadeData/arcadedb,3938,An existential pattern predicate in `WHERE` may fail to filter rows by the target node pattern.,closed,2026-04-20,2026-04-20,Bug
ArcadeData/arcadedb,3888,"`any(...)` list predicates may be evaluated correctly as expressions in `RETURN`, but ignored or inverted when used in `WHERE`.",closed,2026-04-17,2026-04-23,Question
ArcadeData/arcadedb,3877,"OpenCypher:When a query applies `ORDER BY`, `SKIP`, and `LIMIT` to a `WITH` clause that carries more than one projected column, ArcadeDB may return an empty result set even though rows clearly exist.",closed,2026-04-16,2026-04-16,Question
ArcadeData/arcadedb,3876,"OpenCypher:After an aggregation in `WITH`, adding `ORDER BY ... SKIP ... LIMIT ...` may cause ArcadeDB to return an empty result set even though matching rows exist.",closed,2026-04-16,2026-04-16,Feature Request
ArcadeData/arcadedb,3875,"OpenCypher:When a query uses path assignment inside `CREATE`, ArcadeDB appears to create the underlying relationship but fails to bind the created path variable and even the created relationship variable for `RETURN` and aggregation.",closed,2026-04-16,2026-04-16,Bug
ArcadeData/arcadedb,3874,"OpenCypher:ArcadeDB can match a variable-length pattern, but once that pattern is bound to a path variable, the bound path may behave as if it does not exist.",closed,2026-04-16,2026-04-16,Question
ArcadeData/arcadedb,3873,"OpenCypher：When `UNWIND` follows a `WITH` that carries rows forward from a previous `MATCH`, ArcadeDB may duplicate every expanded row by the size of the upstream row set.",closed,2026-04-16,2026-04-16,Question
ArcadeData/arcadedb,4112,WHERE false literal predicate may be ignored,closed,2026-05-06,2026-05-06,Question
ArcadeData/arcadedb,4111,Variable-length pattern comprehension may duplicate projected elements,closed,2026-05-06,2026-05-06,Question
ArcadeData/arcadedb,4110,Uncorrelated pattern predicate may evaluate as false even when relationships exist,closed,2026-05-06,2026-05-06,Question
ArcadeData/arcadedb,4109,Repeated relationship variable in `WHERE` pattern may match rows instead of none,closed,2026-05-06,2026-05-06,Question
ArcadeData/arcadedb,4108,Relationship type predicate on a bound relationship variable may evaluate as false,closed,2026-05-06,2026-05-06,Question
ArcadeData/arcadedb,4107,reduce(...) over an inline aggregate expression may be evaluated incorrectly,closed,2026-05-06,2026-05-06,Question
ArcadeData/arcadedb,4106,Pattern comprehension over existing relationships may evaluate as an empty list,closed,2026-05-06,2026-05-06,Question
ArcadeData/arcadedb,4105,Node label-union pattern may match no rows even when either label exists,closed,2026-05-06,2026-05-06,Question
ArcadeData/arcadedb,4104,MERGE pattern may reuse a newly created endpoint across input rows instead of creating one per unmatched row,closed,2026-05-06,2026-05-06,Question
ArcadeData/arcadedb,4103,MERGE ... ON MATCH SET may return the pre-update property value in the first row of a multi-row query,closed,2026-05-06,2026-05-06,Question
ArcadeData/arcadedb,4102,MATCH on a null carried variable may keep the row instead of filtering it out,closed,2026-05-06,2026-05-06,Question
ArcadeData/arcadedb,4101,MATCH immediately after CREATE may not see newly created labeled nodes,closed,2026-05-06,2026-05-06,Question
ArcadeData/arcadedb,4100,List subscript with an inline aggregate index may return null,closed,2026-05-06,2026-05-06,Question
tursodatabase/turso,6790,Bug: Physical divergence (binary diff) during SAVEPOINT/WAL stress with auto_vacuum,closed,2026-05-10,2026-05-10,Bug
tursodatabase/turso,6794,Manual review request / Vouch appeal for PR #6793 (Fixes #6772),closed,2026-05-10,2026-05-10,Feature Request
tursodatabase/turso,6781,Manual review request for auto-closed PR #6780,closed,2026-05-09,2026-05-10,Feature Request
tursodatabase/turso,6278,PRAGMA integrity_check/quick_check on attached DB checks main instead,open,2026-04-06,,Question
tursodatabase/turso,6279,Correlated subqueries return wrong results with same-named tables across databases,open,2026-04-06,,Bug
tursodatabase/turso,6704,Arithmetic on text integer larger than i64 saturates instead of coercing to REAL,open,2026-05-05,,Question
tursodatabase/turso,6772,DROP TABLE on attached database leaks index pages or errors with ShortRead,open,2026-05-08,,Bug
tursodatabase/turso,5185,Validate utf8 in TEXT values,open,2026-02-11,,Question
tursodatabase/turso,5459,Support UPDATE ... FROM,closed,2026-02-19,2026-05-10,Feature Request
tursodatabase/turso,6785,PRs failing due to low confidence score even after being authored correctly,open,2026-05-10,,Bug
tursodatabase/turso,6566,[Feature]: RaBitQ for vector quantization and indexing,open,2026-04-25,,Feature Request
tursodatabase/turso,6770,"MVCC: auto-rowid clobbers explicit-rowid watermark, leaves secondary index out of sync",open,2026-05-08,,Installation
cockroachdb/cockroach,170066,"Sentry: datum.go:5313: comparison of two different versions of enum USER DEFINED ENUM: × oid 100112: versions 33 and 32
(1) while executing: INSERT INTO _(_, _, _, _, _, _, _, _, _) VALUES ('_'::UUID...",open,2026-05-10,,Compatibility
cockroachdb/cockroach,121455,roachtest: multi-region/mixed-version failed,open,2024-04-01,,Bug
cockroachdb/cockroach,169450,release-26.2: roachtest: jobs/mixed-versions failed,open,2026-04-30,,Bug
cockroachdb/cockroach,169502,Sentry: panic.go:770: runtime error: invalid memory address or nil pointer dereference (1) attached stack trace   -- stack trace:   | runtime.gopanic   | 	GOROOT/src/runtime/panic.go:770   | runtime.p...,open,2026-05-01,,Bug
cockroachdb/cockroach,169668,backup/backupsink: SIGSEGV from kr/pretty when logging Azure SDK errors in FileSSTSink.Flush,closed,2026-05-04,2026-05-10,Bug
cockroachdb/cockroach,170065,pkg/sql/logictest/tests/local-prepared/local-prepared_test: TestLogic_alter_column_type failed,open,2026-05-10,,Bug
cockroachdb/cockroach,170058,pkg/sql/logictest/tests/local-repeatable-read/local-repeatable-read_test: TestLogic_fk_subset_unique failed,open,2026-05-10,,Bug
cockroachdb/cockroach,170059,pkg/sql/logictest/tests/3node-tenant/3node-tenant_test: TestLogic_fk_subset_unique failed,open,2026-05-10,,Bug
cockroachdb/cockroach,170063,pkg/sql/logictest/tests/local-legacy-schema-changer/local-legacy-schema-changer_test: TestLogic_fk_subset_unique failed,open,2026-05-10,,Bug
cockroachdb/cockroach,170062,pkg/sql/logictest/tests/fakedist-vec-off/fakedist-vec-off_test: TestLogic_fk_subset_unique failed,open,2026-05-10,,Bug
cockroachdb/cockroach,170064,pkg/sql/logictest/tests/local/local_test: TestLogic_fk_subset_unique failed,open,2026-05-10,,Bug
cockroachdb/cockroach,170061,pkg/sql/logictest/tests/fakedist-disk/fakedist-disk_test: TestLogic_fk_subset_unique failed,open,2026-05-10,,Bug
cockroachdb/cockroach,170057,pkg/sql/logictest/tests/fakedist/fakedist_test: TestLogic_fk_subset_unique failed,open,2026-05-10,,Bug
cockroachdb/cockroach,170060,pkg/sql/logictest/tests/local-read-committed/local-read-committed_test: TestLogic_fk_subset_unique failed,open,2026-05-10,,Bug
cockroachdb/cockroach,170055,pkg/sql/logictest/tests/local-vec-off/local-vec-off_test: TestLogic_fk_subset_unique failed,open,2026-05-10,,Bug
cockroachdb/cockroach,170056,pkg/sql/logictest/tests/local-prepared/local-prepared_test: TestLogic_fk_subset_unique failed,open,2026-05-10,,Bug
cockroachdb/cockroach,170054,roachtest: unoptimized-query-oracle/disable-rules=half/rand-multi-region failed,open,2026-05-10,,Bug
cockroachdb/cockroach,160013,sql: don't require unique constraint for FK to include region column,closed,2025-12-22,2026-05-10,Question
cockroachdb/cockroach,170053,roachtest: ldr/conflict failed,open,2026-05-10,,Bug
cockroachdb/cockroach,158123,roachtest: cluster_creation failed,open,2025-11-20,,Bug
cockroachdb/cockroach,170049,Query against pg_catalog tables fails when referring to schema other than 'public',open,2026-05-10,,Bug
cockroachdb/cockroach,170052,roachtest: tpcc-nowait/w=1000/nodes=5/cpu=16 failed,open,2026-05-10,,Bug
cockroachdb/cockroach,169889,release-26.2.1-rc: roachtest: cluster_creation failed,open,2026-05-07,,Bug
